##1 0 (1 39 1 5 0)##
         800 Oct 26, 1995             8            12            22            33            38 
         799 Oct 24, 1995            14            18            20            32            37 
         798 Oct 23, 1995             4            26            28            31            38 
         797 Oct 22, 1995             2            16            19            29            36 
         796 Oct 20, 1995            11            16            26            31            39 
         795 Oct 19, 1995             7             9            33            34            35 
         794 Oct 17, 1995            13            18            19            22            33 
         793 Oct 16, 1995             6             8            16            29            31 
         792 Oct 15, 1995             2            15            17            37            38 
         791 Oct 13, 1995             6            14            15            25            34 
         790 Oct 12, 1995             5             7            21            36            39 
         789 Oct 10, 1995             3            14            15            33            35 
         788 Oct 09, 1995            15            22            26            31            39 
         787 Oct 08, 1995             3             9            10            18            33 
         786 Oct 06, 1995             9            17            28            35            36 
         785 Oct 05, 1995             2            11            19            27            29 
         784 Oct 03, 1995             2             9            12            14            33 
         783 Oct 02, 1995             6             8            25            32            38 
         782 Oct 01, 1995             2            17            30            31            36 
         781 Sep 29, 1995            11            14            23            28            34 
         780 Sep 28, 1995             9            13            29            36            39 
         779 Sep 26, 1995             9            11            13            17            27 
         778 Sep 25, 1995             1            12            18            22            28 
         777 Sep 24, 1995             8            10            21            27            39 
         776 Sep 22, 1995            18            22            30            34            39 
         775 Sep 21, 1995             6             9            13            14            16 
         774 Sep 19, 1995            13            26            28            32            38 
         773 Sep 18, 1995             5            13            25            26            29 
         772 Sep 17, 1995            10            11            16            17            24 
         771 Sep 15, 1995             1             3            15            21            25 
         770 Sep 14, 1995             6            13            16            19            37 
         769 Sep 12, 1995             7            12            15            17            29 
         768 Sep 11, 1995             9            10            21            29            31 
         767 Sep 10, 1995             9            13            15            26            36 
         766 Sep 08, 1995             5             7            25            34            36 
         765 Sep 07, 1995             3             8            23            28            30 
         764 Sep 05, 1995             2            11            13            19            22 
         763 Sep 04, 1995            26            29            34            36            39 
         762 Sep 03, 1995             1            11            18            29            33 
         761 Sep 01, 1995             5            13            16            25            32 
         760 Aug 31, 1995            17            20            27            32            33 
         759 Aug 29, 1995             5             7             8             9            21 
         758 Aug 28, 1995             2            24            26            32            39 
         757 Aug 27, 1995             4            18            20            23            28 
         756 Aug 25, 1995             4             8            20            26            36 
         755 Aug 24, 1995             4            10            11            15            27 
         754 Aug 22, 1995            10            30            34            37            38 
         753 Aug 21, 1995             3            19            22            29            35 
         752 Aug 20, 1995            11            15            24            26            38 
         751 Aug 18, 1995             8            15            21            23            27 
         750 Aug 17, 1995            26            30            32            35            39 
         749 Aug 15, 1995             1             4            14            28            35 
         748 Aug 14, 1995             4             6             7            16            31 
         747 Aug 13, 1995             3            21            30            33            35 
         746 Aug 11, 1995            14            22            25            33            35 
         745 Aug 10, 1995             3            15            25            26            37 
         744 Aug 08, 1995             4            25            32            34            37 
         743 Aug 07, 1995            15            22            23            32            33 
         742 Aug 06, 1995             1            11            14            24            36 
         741 Aug 04, 1995             3            12            13            33            34 
         740 Aug 03, 1995             5             6            13            25            38 
         739 Aug 01, 1995             4            16            20            23            31 
         738 Jul 31, 1995             9            27            31            33            34 
         737 Jul 30, 1995             8            11            15            16            39 
         736 Jul 28, 1995             1             4            28            32            38 
         735 Jul 27, 1995            11            13            16            20            25 
         734 Jul 25, 1995             6             8            12            27            34 
         733 Jul 24, 1995             8            22            24            27            34 
         732 Jul 23, 1995             8            26            29            31            37 
         731 Jul 21, 1995             2             6            20            35            37 
         730 Jul 20, 1995             3            13            15            16            32 
         729 Jul 18, 1995             9            18            19            31            37 
         728 Jul 17, 1995             6            25            32            33            39 
         727 Jul 16, 1995             3             6            10            27            32 
         726 Jul 14, 1995             8            18            25            26            28 
         725 Jul 13, 1995            17            18            28            29            38 
         724 Jul 11, 1995             2             3             4            28            29 
         723 Jul 10, 1995            10            18            32            37            39 
         722 Jul 09, 1995             2             9            31            34            37 
         721 Jul 07, 1995             2             6            23            33            35 
         720 Jul 06, 1995             3            12            16            26            30 
         719 Jul 04, 1995             6            21            23            25            29 
         718 Jul 03, 1995             5            10            13            28            38 
         717 Jul 02, 1995            11            18            27            30            36 
         716 Jun 30, 1995             8            22            26            31            33 
         715 Jun 29, 1995             2             9            32            35            39 
         714 Jun 27, 1995             8            10            17            33            34 
         713 Jun 26, 1995             7            12            22            30            39 
         712 Jun 25, 1995             8            12            21            22            29 
         711 Jun 23, 1995             4             9            15            16            33 
         710 Jun 22, 1995             2             5             7            26            30 
         709 Jun 20, 1995            11            16            17            21            28 
         708 Jun 19, 1995             8            17            28            33            34 
         707 Jun 18, 1995             7            10            20            33            35 
         706 Jun 16, 1995             8            12            28            32            36 
         705 Jun 15, 1995            17            27            32            34            38 
         704 Jun 13, 1995             2            13            14            15            20 
         703 Jun 12, 1995             1             5            12            19            23 
         702 Jun 11, 1995             5            24            29            30            36 
         701 Jun 09, 1995             5            10            19            25            39 
         700 Jun 08, 1995             3            12            17            36            38 
         699 Jun 06, 1995             3            10            25            34            38 
         698 Jun 05, 1995             3             6            18            26            30 
         697 Jun 04, 1995             5            11            16            35            39 
         696 Jun 02, 1995             2            11            17            20            34 
         695 Jun 01, 1995             1            15            23            34            36 
         694 May 30, 1995             1            12            17            38            39 
         693 May 29, 1995             4             7             8            26            38 
         692 May 28, 1995             4            17            27            28            35 
         691 May 26, 1995             9            26            27            29            39 
         690 May 25, 1995             7            13            20            21            37 
         689 May 23, 1995             6            13            25            34            39 
         688 May 22, 1995            11            16            26            32            33 
         687 May 21, 1995             5             6             9            19            39 
         686 May 19, 1995             5            10            11            13            26 
         685 May 18, 1995             1             3            16            27            35 
         684 May 16, 1995             6            14            27            36            39 
         683 May 15, 1995             1            15            27            30            33 
         682 May 14, 1995             8            16            25            28            39 
         681 May 12, 1995             3             8            18            32            38 
         680 May 11, 1995             3             9            12            33            38 
         679 May 09, 1995             1             9            10            25            38 
         678 May 08, 1995            16            26            29            34            38 
         677 May 07, 1995             5             9            15            31            39 
         676 May 05, 1995             2             9            30            32            34 
         675 May 04, 1995             1             8            23            33            35 
         674 May 02, 1995            11            12            14            25            36 
         673 May 01, 1995             2             8            26            34            37 
         672 Apr 30, 1995             5            15            20            26            33 
         671 Apr 28, 1995             3            32            34            37            39 
         670 Apr 27, 1995             1             3             4             9            32 
         669 Apr 25, 1995             1            23            28            35            38 
         668 Apr 24, 1995             4            11            22            28            37 
         667 Apr 23, 1995             5            13            23            33            36 
         666 Apr 21, 1995             7            13            19            20            34 
         665 Apr 20, 1995             8            14            26            32            33 
         664 Apr 18, 1995             6             8            18            29            32 
         663 Apr 17, 1995             1            13            16            36            39 
         662 Apr 16, 1995            25            28            34            35            39 
         661 Apr 14, 1995             4            17            19            22            34 
         660 Apr 13, 1995             3             5            10            16            27 
         659 Apr 11, 1995            14            20            24            25            32 
         658 Apr 10, 1995             6            18            20            22            25 
         657 Apr 09, 1995             9            10            11            25            31 
         656 Apr 07, 1995             3            15            27            35            38 
         655 Apr 06, 1995             5            16            28            33            34 
         654 Apr 04, 1995            19            20            25            31            35 
         653 Apr 03, 1995             4             8            10            26            33 
         652 Apr 02, 1995             4             5             8            10            14 
         651 Mar 31, 1995             1             2            23            30            38 
         650 Mar 30, 1995             1             8            13            22            32 
         649 Mar 28, 1995             2            14            15            16            20 
         648 Mar 27, 1995             9            18            19            21            22 
         647 Mar 26, 1995             2            16            21            23            27 
         646 Mar 24, 1995            18            22            23            32            38 
         645 Mar 23, 1995            23            26            28            30            35 
         644 Mar 21, 1995            19            28            30            34            38 
         643 Mar 20, 1995             6            14            20            26            35 
         642 Mar 19, 1995             1            10            22            26            34 
         641 Mar 17, 1995            14            22            24            32            38 
         640 Mar 16, 1995            13            14            18            22            28 
         639 Mar 14, 1995             2            11            23            33            35 
         638 Mar 13, 1995             4             5             7            12            34 
         637 Mar 12, 1995             1             7            16            25            27 
         636 Mar 10, 1995             1             5            10            35            37 
         635 Mar 09, 1995             9            18            19            20            21 
         634 Mar 07, 1995             4             6            11            24            30 
         633 Mar 06, 1995             5             8            11            19            20 
         632 Mar 05, 1995             3            13            15            33            39 
         631 Mar 03, 1995             1             8            19            24            35 
         630 Mar 02, 1995            11            17            24            25            34 
         629 Feb 28, 1995             5            19            25            26            37 
         628 Feb 27, 1995             3            12            14            15            35 
         627 Feb 26, 1995             1             9            14            19            26 
         626 Feb 24, 1995             5            21            22            25            35 
         625 Feb 23, 1995             4             7            13            28            30 
         624 Feb 21, 1995             8            14            15            24            34 
         623 Feb 20, 1995            12            14            16            18            23 
         622 Feb 19, 1995            10            22            29            31            33 
         621 Feb 17, 1995            10            16            32            38            39 
         620 Feb 16, 1995             8             9            23            31            32 
         619 Feb 14, 1995             4            15            23            24            33 
         618 Feb 13, 1995            16            25            29            34            39 
         617 Feb 12, 1995             9            15            25            28            36 
         616 Feb 10, 1995             7             8            16            19            31 
         615 Feb 09, 1995             1            15            17            27            34 
         614 Feb 07, 1995             4             8            17            30            32 
         613 Feb 06, 1995             4            17            27            35            39 
         612 Feb 05, 1995             7             8            14            25            33 
         611 Feb 03, 1995             1             5            11            12            38 
         610 Feb 02, 1995             4            29            31            32            36 
         609 Jan 31, 1995             4             6             7            34            35 
         608 Jan 30, 1995            11            13            27            31            35 
         607 Jan 29, 1995             1             3            13            23            29 
         606 Jan 27, 1995             3             9            25            26            30 
         605 Jan 26, 1995            24            29            31            35            36 
         604 Jan 24, 1995             9            14            16            17            32 
         603 Jan 23, 1995             8            12            28            30            31 
         602 Jan 22, 1995             2             6            24            25            30 
         601 Jan 20, 1995            16            21            30            31            35 
         600 Jan 19, 1995            16            24            29            37            38 
         599 Jan 17, 1995             7            16            27            29            30 
         598 Jan 16, 1995             9            17            21            29            36 
         597 Jan 15, 1995             6             7            11            28            36 
         596 Jan 13, 1995             1             2            12            23            25 
         595 Jan 12, 1995             2            16            20            23            25 
         594 Jan 10, 1995             2            20            27            33            34 
         593 Jan 09, 1995             4            25            33            34            36 
         592 Jan 08, 1995             2            20            27            32            36 
         591 Jan 06, 1995             4            17            18            25            32 
         590 Jan 05, 1995            10            18            24            34            36 
         589 Jan 03, 1995             5            14            15            29            31 
         588 Jan 02, 1995             4             9            13            22            32 
         587 Jan 01, 1995             7            13            15            21            27 
         586 Dec 30, 1994             3            21            22            23            29 
         585 Dec 29, 1994             5             6            19            30            39 
         584 Dec 27, 1994            19            21            23            25            33 
         583 Dec 26, 1994             3            10            13            23            28 
         582 Dec 25, 1994            15            20            27            30            31 
         581 Dec 23, 1994             1             3             5             8            12 
         580 Dec 22, 1994             8            16            25            26            31 
         579 Dec 20, 1994             8            13            18            20            28 
         578 Dec 19, 1994            19            27            34            35            36 
         577 Dec 18, 1994             1            18            27            32            38 
         576 Dec 16, 1994            10            14            24            28            39 
         575 Dec 15, 1994             5            22            26            30            39 
         574 Dec 13, 1994            18            33            35            36            38 
         573 Dec 12, 1994             2             8            13            27            38 
         572 Dec 11, 1994            13            14            18            24            35 
         571 Dec 09, 1994             6            21            28            34            38 
         570 Dec 08, 1994            15            23            29            36            37 
         569 Dec 06, 1994            16            19            22            35            36 
         568 Dec 05, 1994            11            13            22            25            30 
         567 Dec 04, 1994             2            13            21            24            33 
         566 Dec 02, 1994            17            18            20            24            29 
         565 Dec 01, 1994             2             6            14            24            37 
         564 Nov 29, 1994             6            18            21            27            36 
         563 Nov 28, 1994             7            11            13            23            37 
         562 Nov 27, 1994             1             5            11            17            31 
         561 Nov 25, 1994             9            19            21            30            31 
         560 Nov 24, 1994            21            22            23            26            29 
         559 Nov 22, 1994             3             5             9            11            32 
         558 Nov 21, 1994             2             3            14            23            28 
         557 Nov 20, 1994            13            17            33            34            39 
         556 Nov 18, 1994             5             9            17            25            36 
         555 Nov 17, 1994             1             5            13            27            30 
         554 Nov 15, 1994            14            23            24            25            29 
         553 Nov 14, 1994            24            25            29            33            36 
         552 Nov 13, 1994            16            17            20            33            39 
         551 Nov 11, 1994             3             4            18            23            34 
         550 Nov 10, 1994             4             9            15            23            39 
         549 Nov 08, 1994             5            14            16            25            37 
         548 Nov 07, 1994             1             4            18            20            38 
         547 Nov 06, 1994             3             8            23            26            28 
         546 Nov 04, 1994             5            12            20            30            36 
         545 Nov 03, 1994             4             7            13            15            18 
         544 Nov 01, 1994             3            14            24            35            38 
         543 Oct 31, 1994            10            21            22            23            27 
         542 Oct 30, 1994            12            16            18            21            23 
         541 Oct 28, 1994            21            27            30            31            33 
         540 Oct 27, 1994            17            24            28            30            33 
         539 Oct 25, 1994             3            16            22            29            38 
         538 Oct 24, 1994             7            12            18            34            39 
         537 Oct 23, 1994             5            26            31            37            38 
         536 Oct 21, 1994             1             4             6            12            30 
         535 Oct 20, 1994            14            15            28            38            39 
         534 Oct 18, 1994             1             2             4            17            20 
         533 Oct 17, 1994             7            10            13            17            18 
         532 Oct 16, 1994             8            11            27            29            36 
         531 Oct 14, 1994             6            13            18            22            37 
         530 Oct 13, 1994             6            24            25            26            29 
         529 Oct 11, 1994             2             3             6            34            37 
         528 Oct 10, 1994             4            19            21            34            37 
         527 Oct 09, 1994             1             7            16            29            35 
         526 Oct 07, 1994            13            15            23            35            37 
         525 Oct 06, 1994             4             7            20            24            29 
         524 Oct 04, 1994             1             6            11            29            36 
         523 Oct 03, 1994             3            19            31            34            36 
         522 Oct 02, 1994             2             8            17            33            38 
         521 Sep 30, 1994            10            12            26            29            30 
         520 Sep 29, 1994             3             5             7            25            29 
         519 Sep 27, 1994            16            22            29            31            36 
         518 Sep 26, 1994             4            12            19            20            30 
         517 Sep 25, 1994            14            17            21            27            30 
         516 Sep 23, 1994             4             7            18            19            34 
         515 Sep 22, 1994             6            10            15            16            30 
         514 Sep 20, 1994             5            12            15            30            34 
         513 Sep 19, 1994            10            22            23            25            35 
         512 Sep 18, 1994             3             5             9            23            39 
         511 Sep 16, 1994             1             3             9            12            24 
         510 Sep 15, 1994             1             2             5            13            15 
         509 Sep 13, 1994             2             6             7             8            23 
         508 Sep 12, 1994            13            20            23            32            35 
         507 Sep 11, 1994             8            21            27            29            39 
         506 Sep 09, 1994             5             6             9            12            13 
         505 Sep 08, 1994             6            11            23            27            34 
         504 Sep 06, 1994            12            25            32            35            38 
         503 Sep 05, 1994            12            19            20            26            36 
         502 Sep 04, 1994             1             8            10            19            28 
         501 Sep 02, 1994            11            14            27            34            36 
         500 Sep 01, 1994             2            10            17            18            19 
         499 Aug 30, 1994             6            10            16            30            38 
         498 Aug 29, 1994             2            10            11            23            33 
         497 Aug 28, 1994             4             5             9            15            25 
         496 Aug 26, 1994            21            26            36            38            39 
         495 Aug 25, 1994            17            22            28            31            38 
         494 Aug 23, 1994             5            15            22            38            39 
         493 Aug 22, 1994            11            12            20            23            38 
         492 Aug 21, 1994             8            18            24            30            31 
         491 Aug 19, 1994             7            13            14            30            31 
         490 Aug 18, 1994             1             2            20            36            39 
         489 Aug 16, 1994            23            29            30            32            35 
         488 Aug 15, 1994             9            12            15            31            32 
         487 Aug 14, 1994             9            25            26            34            39 
         486 Aug 12, 1994             9            13            16            23            33 
         485 Aug 11, 1994            11            13            22            25            27 
         484 Aug 09, 1994            16            24            27            28            36 
         483 Aug 08, 1994             6             8            17            18            21 
         482 Aug 07, 1994             8            11            21            32            35 
         481 Aug 05, 1994            11            23            24            28            29 
         480 Aug 04, 1994             1            17            21            22            26 
         479 Aug 02, 1994             9            18            23            26            38 
         478 Aug 01, 1994            11            17            18            19            26 
         477 Jul 31, 1994             5            25            27            28            39 
         476 Jul 29, 1994             3             5            24            26            36 
         475 Jul 28, 1994            14            20            31            32            37 
         474 Jul 26, 1994             8            15            18            19            22 
         473 Jul 25, 1994            17            20            29            33            37 
         472 Jul 24, 1994             3             8            21            33            37 
         471 Jul 22, 1994            12            16            22            29            36 
         470 Jul 21, 1994             7            27            30            33            39 
         469 Jul 19, 1994             1             9            12            18            37 
         468 Jul 18, 1994             3             6            14            23            33 
         467 Jul 17, 1994             2             4             6             7            22 
         466 Jul 15, 1994             5            12            13            15            38 
         465 Jul 14, 1994             5             7            17            20            24 
         464 Jul 12, 1994            16            26            31            36            39 
         463 Jul 11, 1994             6             8            23            30            32 
         462 Jul 10, 1994            14            17            26            28            29 
         461 Jul 08, 1994             7            10            23            26            38 
         460 Jul 07, 1994            15            23            25            29            34 
         459 Jul 05, 1994             5            22            23            24            39 
         458 Jul 01, 1994             5            13            18            22            37 
         457 Jun 30, 1994             6            16            22            29            30 
         456 Jun 28, 1994             5            12            13            22            36 
         455 Jun 24, 1994             4            11            18            21            33 
         454 Jun 23, 1994             8            22            23            25            36 
         453 Jun 21, 1994            18            23            24            38            39 
         452 Jun 17, 1994            21            22            24            33            39 
         451 Jun 16, 1994             5            17            36            38            39 
         450 Jun 14, 1994             5             6            14            27            33 
         449 Jun 10, 1994             2            14            16            33            34 
         448 Jun 09, 1994             7            14            22            28            33 
         447 Jun 07, 1994             5            15            18            22            36 
         446 Jun 03, 1994            12            14            15            16            36 
         445 Jun 02, 1994            10            20            35            38            39 
         444 May 31, 1994             3            24            32            33            37 
         443 May 27, 1994            21            25            27            32            38 
         442 May 26, 1994             4             5            10            19            23 
         441 May 24, 1994             1            15            25            33            37 
         440 May 20, 1994            13            26            28            32            37 
         439 May 19, 1994             1             8            13            25            34 
         438 May 17, 1994             4            13            22            25            26 
         437 May 13, 1994             5             7             9            18            25 
         436 May 12, 1994             7            10            12            18            25 
         435 May 10, 1994             5            14            17            22            27 
         434 May 06, 1994             4             6            14            22            30 
         433 May 05, 1994             7            22            28            33            35 
         432 May 03, 1994             9            12            15            21            36 
         431 Apr 29, 1994            14            16            23            33            37 
         430 Apr 28, 1994             5            20            22            27            37 
         429 Apr 26, 1994             2             4             6            17            30 
         428 Apr 22, 1994             4            13            14            28            31 
         427 Apr 21, 1994             4             7            10            12            30 
         426 Apr 19, 1994             7            16            26            28            37 
         425 Apr 15, 1994            27            29            30            33            34 
         424 Apr 14, 1994            18            19            28            29            34 
         423 Apr 12, 1994             6            20            23            25            37 
         422 Apr 08, 1994             1            11            20            28            34 
         421 Apr 07, 1994             5            20            29            38            39 
         420 Apr 05, 1994            12            16            18            33            37 
         419 Apr 01, 1994             4            14            19            25            26 
         418 Mar 31, 1994            13            16            18            21            39 
         417 Mar 29, 1994            13            23            36            37            38 
         416 Mar 25, 1994             6            12            16            24            32 
         415 Mar 24, 1994             2             5            12            13            37 
         414 Mar 22, 1994             6            14            15            21            34 
         413 Mar 18, 1994            12            13            19            25            35 
         412 Mar 17, 1994             6            15            16            23            24 
         411 Mar 15, 1994             7             9            16            27            35 
         410 Mar 11, 1994             6            12            27            31            38 
         409 Mar 10, 1994            13            27            35            36            38 
         408 Mar 08, 1994             2             8            14            26            39 
         407 Mar 04, 1994             5            21            23            27            33 
         406 Mar 03, 1994             8            24            25            30            32 
         405 Mar 01, 1994            11            15            16            18            32 
         404 Feb 25, 1994            10            12            13            16            37 
         403 Feb 24, 1994             2             5             7            14            39 
         402 Feb 22, 1994            19            22            27            30            31 
         401 Feb 18, 1994             4             7             8             9            27 
         400 Feb 17, 1994             3             6             9            20            39 
         399 Feb 15, 1994             6            28            36            37            39 
         398 Feb 11, 1994             5            11            12            26            32 
         397 Feb 10, 1994             4            14            16            21            30 
         396 Feb 08, 1994             6            21            24            37            38 
         395 Feb 04, 1994             2            11            22            38            39 
         394 Feb 03, 1994             7             9            15            28            32 
         393 Feb 01, 1994            24            26            29            35            38 
         392 Jan 28, 1994             5            14            17            25            34 
         391 Jan 27, 1994             9            20            28            33            34 
         390 Jan 25, 1994             3            16            22            24            36 
         389 Jan 21, 1994             5            20            21            22            31 
         388 Jan 20, 1994             4             8            13            15            28 
         387 Jan 18, 1994             9            12            14            34            37 
         386 Jan 14, 1994             4             7            11            23            35 
         385 Jan 13, 1994             3             6            11            27            36 
         384 Jan 11, 1994             4            17            21            26            37 
         383 Jan 07, 1994             1            14            16            23            34 
         382 Jan 06, 1994             4             9            11            34            38 
         381 Jan 04, 1994             5            23            26            28            37 
         380 Dec 31, 1993             7            12            18            21            23 
         379 Dec 30, 1993             1            17            29            31            38 
         378 Dec 28, 1993             4             5            10            30            39 
         377 Dec 24, 1993             8            25            31            34            35 
         376 Dec 23, 1993            12            20            33            34            37 
         375 Dec 21, 1993             2            11            28            32            36 
         374 Dec 17, 1993             6            15            18            25            35 
         373 Dec 16, 1993             2             3            13            31            35 
         372 Dec 14, 1993             1             3             5            18            31 
         371 Dec 10, 1993             5             6            25            27            36 
         370 Dec 09, 1993             6            13            21            26            28 
         369 Dec 07, 1993             5            12            23            37            39 
         368 Dec 03, 1993            15            19            29            32            36 
         367 Dec 02, 1993             9            20            23            29            33 
         366 Nov 30, 1993             4            21            26            32            34 
         365 Nov 26, 1993             5             7            23            28            29 
         364 Nov 25, 1993             3             8            12            18            35 
         363 Nov 23, 1993            17            19            22            24            27 
         362 Nov 19, 1993            18            19            32            36            37 
         361 Nov 18, 1993             3             9            17            35            39 
         360 Nov 16, 1993             1             4            13            16            28 
         359 Nov 12, 1993             5            11            14            32            33 
         358 Nov 11, 1993             2             5            13            21            26 
         357 Nov 09, 1993            15            19            28            30            38 
         356 Nov 05, 1993            19            20            24            30            37 
         355 Nov 04, 1993             9            13            22            24            31 
         354 Nov 02, 1993            10            16            21            32            33 
         353 Oct 29, 1993             7            21            24            36            38 
         352 Oct 28, 1993             3            22            26            27            30 
         351 Oct 26, 1993             6            12            30            31            39 
         350 Oct 22, 1993            14            19            26            35            38 
         349 Oct 21, 1993             2            11            13            22            33 
         348 Oct 19, 1993             8            18            20            33            37 
         347 Oct 15, 1993             6            23            30            35            37 
         346 Oct 14, 1993             3            11            23            31            36 
         345 Oct 12, 1993            14            15            19            34            37 
         344 Oct 08, 1993             3            14            23            24            33 
         343 Oct 07, 1993            13            14            22            26            35 
         342 Oct 05, 1993             2             7             9            31            37 
         341 Oct 01, 1993             1             8            10            23            28 
         340 Sep 30, 1993            19            20            28            34            37 
         339 Sep 28, 1993             5             6            12            35            38 
         338 Sep 24, 1993            10            19            26            28            32 
         337 Sep 23, 1993            14            23            27            29            36 
